sBytesAvg,rBytesAvg,sFinRate,rFinRate,sSynRate,rSynRate,sRstRate,rRstRate,sttl,rttl,sAckRate,rAckRate,sAckDelayMax,rAckDelayMax,sPackets,rPackets,protocol,sWinTCP,rWinTCP,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,NST_B_Label
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.223,0.208,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200910568237304,0.0287572145462036,0
65.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.487,9,15,IPV4-TCP,509.0,502.0,13.0,7.2,0.0622142553329467,0.0355910743985857,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.000124556677682,7.960001627604167e-05,0
65.0,58.316,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.489,9,19,IPV4-TCP,509.0,502.0,13.0,6.316,0.0622414946556091,0.0277690490086873,0
64.787,58.092,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.223,0.3,733,1440,IPV4-TCP,509.0,502.0,12.787,6.075,0.0006826992243365,0.0003474509243835,1
65.0,58.316,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.489,9,19,IPV4-TCP,509.0,502.0,13.0,6.316,0.0622378587722778,0.0277720027499728,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.782,1.0,0.0,0.0,,5583,5583,IPV4-TCP,0.0,1024.0,0.0,0.0,8.955124841715349e-05,8.955500707622926e-05,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.489,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0547417799631754,0.0259486248618678,0
62.445,60.019,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.144,0.316,1959,2330,IPV4-TCP,509.0,502.0,10.445,8.019,0.0002553565265939,0.0002146247324896,1
65.0,57.76,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.154,12,25,IPV4-TCP,509.0,502.0,13.0,5.76,0.0356296409260142,0.0206060508886973,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.008,0.197,17,34,IPV4-TCP,509.0,502.0,13.0,6.0,0.0289582461118698,0.014069788383715,1
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.206,0.2,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0235608502438193,0.0290311404636928,0
65.0,58.462,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.492,6,13,IPV4-TCP,509.0,502.0,13.0,6.462,0.0010541915893554,0.0414907534917195,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.002,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003682885851178,0.000201400121053,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0007100105285644,0.0003505547841389,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.478,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0327827930450439,0.0158763239460606,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.192,0.207,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0235032533344469,0.0289657115936279,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.496,9,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0624728798866272,0.031216561794281,0
65.0,59.059,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.487,10,17,IPV4-TCP,509.0,502.0,13.0,7.059,0.055067671669854,0.0311874896287918,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.195,0.197,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200974941253662,0.028740644454956,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.899,1.0,0.0,0.0,,5536,5536,IPV4-TCP,0.0,1024.0,0.0,0.0,9.032936923226044e-05,9.03291969333776e-05,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.494,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0623997449874877,0.0293799989363726,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.015,0.001,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0015543301900227,0.0008394871988604,1
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.199,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0213858955784847,0.0288150821413312,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0006977319717407,0.0007647938198513,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.477,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0534548759460449,0.0253687406841077,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200919985771179,0.0287099395479474,0
65.0,58.75,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.486,10,16,IPV4-TCP,509.0,502.0,13.0,6.75,0.054367356830173,0.0326183954874674,0
65.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,15,IPV4-TCP,509.0,502.0,13.0,5.6,0.0004631451198032,0.0002311297825404,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205841541290283,0.0293608733585902,0
65.0,57.684,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.485,10,19,IPV4-TCP,509.0,502.0,13.0,5.684,0.0541924370659722,0.0270943376753065,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0006670355796813,0.0003313223520914,0
65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,2,3,IPV4-TCP,509.0,502.0,13.0,4.0,0.0010631084442138,0.0005204677581787,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.003,0.487,9,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0621954798698425,0.0311995595693588,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.207,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202932596206665,0.0289673634937831,0
64.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.208,0.156,6,6,IPV4-TCP,505.5,505.5,12.5,12.5,0.0836488246917724,0.0858515739440917,1
65.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.482,11,20,IPV4-TCP,509.0,502.0,13.0,7.2,0.0498552083969116,0.0262981088537918,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.975,1.0,0.0,0.0,,5272,5271,IPV4-TCP,0.0,1024.0,0.0,0.0,9.420374452536304e-05,9.420415708190802e-05,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.307,1911,3822,IPV4-TCP,509.0,502.0,13.0,6.0,0.0002616932254811,0.0001307971438198,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003402829170227,0.0001728799608018,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.208,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020739197731018,0.0296153681618826,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.216,0.204,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0246011583428633,0.0303635597229003,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.203,0.208,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0206613540649414,0.0295285667691911,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008985655648367,0.000540272394816,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.205,0.204,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.020291244983673,0.0289950711386544,0
65.0,58.75,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.005,0.475,9,16,IPV4-TCP,509.0,502.0,13.0,6.75,0.0619273781776428,0.0332897345225016,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0001747012138366,9.1552734375e-05,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,3,6,IPV4-TCP,509.0,502.0,13.0,6.0,0.0009045600891113,0.0004496097564697,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203723073005676,0.0291377135685512,0
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.006,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0030047893524169,0.0466140985488891,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202329516410827,0.0289122888020106,0
65.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.009,0.041,8,10,IPV4-TCP,509.0,502.0,13.0,9.6,0.002671548298427,0.0069190131293402,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204067468643188,0.0291738680430821,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003312996455601,0.0001872062683105,0
65.0,58.353,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.494,8,17,IPV4-TCP,509.0,502.0,13.0,6.353,0.0712334428514753,0.0312466919422149,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.201,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.021412686297768,0.0291799988065447,0
65.0,58.857,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.486,13,21,IPV4-TCP,509.0,502.0,13.0,6.857,0.0413810809453328,0.0248265504837036,0
65.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.493,8,10,IPV4-TCP,509.0,502.0,13.0,9.6,0.0710692746298653,0.0553395748138427,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202057003974914,0.0288957187107631,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.206,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200663089752197,0.0287014245986938,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.487,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0548804601033528,0.0260712598499498,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.48,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0329045295715332,0.0159566786981398,0
,42.0,,,,,,,,,,,,,0,1,ARP,,,,0.0,,,1
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,48.059,1.0,0.0,0.0,,6102,6102,IPV4-TCP,0.0,1024.0,0.0,0.0,8.195069085924454e-05,8.195018283735825e-05,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.202,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0205417037010192,0.0293504851205008,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.189,0.205,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202742934226989,0.028959001813616,0
65.0,57.333,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.496,5,9,IPV4-TCP,509.0,502.0,13.0,5.333,0.1249670386314392,0.0624800026416778,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.204,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0208215475082397,0.0297767775399344,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203745007514953,0.0290549993515014,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,63.5,63.5,1.0,1.0,0.2,0.2,42,30,IPV4-TCP,503.0,506.2,7.0,10.2,0.0099044892846084,0.0140118598937988,1
65.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.498,7,15,IPV4-TCP,509.0,502.0,13.0,6.4,0.0832766691843668,0.0357069969177246,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.488,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0622166097164154,0.0293044202467974,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202108502388,0.0289188623428344,0
65.0,57.684,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.481,10,19,IPV4-TCP,509.0,502.0,13.0,5.684,0.0541228983137342,0.0270549456278483,0
44.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,48.123,64.0,0.0,1.0,,0.0,4024,4023,IPV4-TCP,1024.0,0.0,0.0,0.0,0.0001242841146432,0.0001242971728536,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0010595662253243,0.0005266030629475,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0009047389030456,0.0004586643642849,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.977,1.0,0.0,0.0,,5541,5541,IPV4-TCP,0.0,1024.0,0.0,0.0,9.025163168511235e-05,9.025163168511235e-05,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.491,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0547996626959906,0.025967422284578,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.2,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203087568283081,0.0289052895137241,0
64.847,58.06,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.006,0.145,2042,3994,IPV4-TCP,509.0,502.0,12.847,6.06,0.0002448892897101,0.0001252088635122,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0002849783216203,0.0001427968343098,0
65.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.49,10,16,IPV4-TCP,509.0,502.0,13.0,7.5,0.0555044280158148,0.0333285967508951,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0004456043243408,0.0002216657002766,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.197,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0220553517341613,0.0288442713873726,0
58.913,63.56,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.444,0.219,3569,1965,IPV4-TCP,508.898,502.0,6.913,11.56,0.0001399495676493,0.0002542728076398,1
65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.498,2,3,IPV4-TCP,509.0,502.0,13.0,4.0,0.4990448951721191,0.2495479583740234,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.979,1.0,0.0,0.0,,4322,4322,IPV4-TCP,0.0,1024.0,0.0,0.0,0.0001156998298643,0.0001156996091574,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.193,0.202,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0201678395271301,0.0288276502064296,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003274679183959,0.0001711050669352,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.899,1.0,0.0,0.0,,2675,2675,IPV4-TCP,0.0,1024.0,0.0,0.0,0.0001869387116642,0.0001869409407085,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.203,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0200710535049438,0.028814571244376,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.198,15,30,IPV4-TCP,509.0,502.0,13.0,6.0,0.0354847056525094,0.0171597250576676,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.199,11,22,IPV4-TCP,509.0,502.0,13.0,6.0,0.0404565811157226,0.0192785263061523,1
65.0,58.184,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.006,0.244,1257,2441,IPV4-TCP,509.0,502.0,13.0,6.184,0.0003977142701483,0.000204911095197,1
65.0,57.455,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,11,IPV4-TCP,509.0,502.0,13.0,5.455,0.0001687407493591,0.0445266962051391,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0002912878990173,0.0001491175757514,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0006225109100341,0.0003108713361952,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0006558554513113,0.0004443327585856,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.196,0.208,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0204060077667236,0.0292097840990339,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.485,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0331199487050374,0.0160470931760726,0
65.0,58.369,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.172,1111,2095,IPV4-TCP,509.0,502.0,13.0,6.369,0.0004498793198181,0.0002387665290431,1
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.932,1.0,0.0,0.0,,4440,4440,IPV4-TCP,0.0,1024.0,0.0,0.0,0.000112614993658,0.0001126166049573,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.493,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0623209774494171,0.0293442922479966,0
59.35,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.188,0.208,20,15,IPV4-TCP,503.05,506.2,7.35,10.2,0.0214904233029014,0.0292226416724068,0
64.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.0,1,2,IPV4-TCP,509.0,502.0,12.0,8.5,,0.0013129711151123,0
65.0,59.059,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.486,9,17,IPV4-TCP,509.0,502.0,13.0,7.059,0.0623914897441864,0.0312404334545135,0
65.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.49,10,16,IPV4-TCP,509.0,502.0,13.0,7.5,0.0554533534579806,0.0332812627156575,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.466,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0317433357238769,0.0153931263954408,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.488,9,18,IPV4-TCP,509.0,502.0,13.0,6.0,0.0621973872184753,0.0293002970078412,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.197,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0202911972999572,0.0290724209376743,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.482,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0542198816935221,0.025746370616712,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.205,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0227391481399536,0.0295092889240809,0
65.0,58.556,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.004,0.308,1257,2299,IPV4-TCP,509.0,502.0,13.0,6.556,0.0003980341230987,0.0002174385741443,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.492,16,32,IPV4-TCP,509.0,502.0,13.0,6.0,0.0332329909006754,0.0161023293772051,0
40.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,47.999,1.0,0.0,0.0,,3957,3957,IPV4-TCP,0.0,1024.0,0.0,0.0,0.0001263670299364,0.0001263675120771,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.228,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0216296434402465,0.0309395790100097,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,8,16,IPV4-TCP,509.0,502.0,13.0,6.0,0.0008594308580671,0.0004336675008138,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.198,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0225901961326599,0.0291731527873447,0
65.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.041,7,8,IPV4-TCP,509.0,502.0,13.0,9.0,0.000956654548645,0.0067138331277029,0
65.0,58.036,0.0,0.0,0.0,0.0,0.0,0.001,64.0,64.0,1.0,1.0,0.01,0.39,505,1004,IPV4-TCP,509.0,502.0,13.0,6.036,0.0009889186374724,0.0004972101802959,1
65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.142,0.146,4,4,IPV4-TCP,509.0,502.0,13.0,12.0,0.130626360575358,0.1311006546020507,1
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.199,0.201,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0203508496284484,0.0290958540780203,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.001,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0006617903709411,0.0003273222181532,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,5,10,IPV4-TCP,509.0,502.0,13.0,6.0,0.0003692507743835,0.0001990000406901,0
65.0,57.538,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.495,7,13,IPV4-TCP,509.0,502.0,13.0,5.538,0.0832860072453816,0.0416442553202311,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.188,0.199,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0197853088378906,0.0283152205603463,0
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.002,0.492,6,12,IPV4-TCP,509.0,502.0,13.0,6.0,0.0998079776763916,0.0454082922501997,0
65.0,57.143,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,4,7,IPV4-TCP,509.0,502.0,13.0,5.143,0.0001383622487386,6.914138793945312e-05,0
59.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.195,0.2,21,15,IPV4-TCP,503.0,506.2,7.0,10.2,0.0223276019096374,0.0288694245474679,0
42.0,42.0,,,,,,,,,,,,,1,1,ARP,,,0.0,0.0,,,1
65.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.001,0.488,10,20,IPV4-TCP,509.0,502.0,13.0,6.0,0.0550405714246961,0.0260887898896869,0
