end,endOffset,rBytesSum,start,sBytesSum,startOffset,sPayloadSum,rPayloadSum,rPackets,sPackets,NST_B_Label
1663321283.219003,1603.708666,933,1663321282.802892,1239,1603.292555,147,153,15,21,0
1663321283.515842,1604.005505,1144,1663321283.016006,780,1603.505669,156,156,19,12,0
1663321283.523505,1604.013168,644,1663321283.02374,325,1603.513403,65,72,11,5,0
1663321283.80717,1604.296833,933,1663321283.401423,1239,1603.891086,147,153,15,21,0
1663321284.014588,1604.504251,1016,1663321283.517641,780,1604.007304,156,132,17,12,0
1663321284.017494,1604.507157,940,1663321283.525119,650,1604.014782,130,108,16,10,0
1663321284.404623,1604.894286,933,1663321284.001898,1239,1604.491561,147,153,15,21,0
1663321284.515038,1605.004701,980,1663321284.056894,520,1604.546557,104,96,17,8,0
1663321284.518048,1605.007711,580,1663321284.515208,325,1605.004871,65,60,10,5,0
1663321285.049262,1605.538925,933,1663321284.601222,1239,1605.090885,147,153,15,21,0
1663321285.513574,1606.003237,1340,1663321285.013717,715,1605.50338,143,144,23,11,0
1663321285.604427,1606.09409,933,1663321285.201842,1239,1605.691505,147,153,15,21,0
1663321285.522446,1606.012109,1160,1663321285.026343,650,1605.516006,130,120,20,10,0
1663321286.249637,1606.7393,933,1663321285.800777,1187,1606.29044,147,153,15,20,0
1663321286.005497,1606.49516,1236,1663321285.514039,845,1606.003702,169,144,21,13,0
1663321286.006031,1606.495694,580,1663321286.005547,325,1606.49521,65,60,10,5,0
1663321286.817448,1607.307111,933,1663321286.400774,1239,1606.890437,147,153,15,21,0
1663321287.026495,1607.516158,1004,1663321286.536646,650,1607.026309,130,120,17,10,0
1663321287.021357,1607.51102,1856,1663321286.526948,1040,1607.016611,208,192,32,16,0
1663321287.407548,1607.897211,933,1663321287.001565,1239,1607.491228,147,153,15,21,0
1663321287.520272,1608.009935,928,1663321287.513563,520,1608.003226,104,96,16,8,0
1663321287.528271,1608.017934,632,1663321287.068819,325,1607.558482,65,60,11,5,0
1663321288.013968,1608.503631,933,1663321287.602285,1239,1608.091948,147,153,15,21,0
1663321288.614005,1609.103668,933,1663321288.201247,1239,1608.69091,147,153,15,21,0
1663321288.517432,1609.007095,1544,1663321288.022855,1040,1608.512518,208,192,26,16,0
1663321288.522182,1609.011845,1160,1663321288.03385,650,1608.523513,130,120,20,10,0
1663321289.248643,1609.738306,933,1663321288.800796,1187,1609.290459,147,153,15,20,0
1663321289.069451,1609.559114,928,1663321289.010577,520,1609.50024,104,96,16,8,0
1663321289.032858,1609.522521,580,1663321289.027235,325,1609.516898,65,60,10,5,0
1663321289.814109,1610.303772,933,1663321289.401057,1239,1609.89072,147,153,15,21,0
1663321290.027803,1610.517466,1544,1663321289.528093,1040,1610.017756,208,192,26,16,0
1663321290.032562,1610.522225,1160,1663321289.533879,650,1610.023542,130,120,20,10,0
1663321290.449882,1610.939545,933,1663321290.002546,1239,1610.492209,147,153,15,21,0
1663321290.525858,1611.015521,980,1663321290.069975,520,1610.559638,104,96,17,8,0
1663321290.532136,1611.021799,580,1663321290.526341,325,1611.016004,65,60,10,5,0
1663321291.023382,1611.513045,933,1663321290.601743,1239,1611.091406,147,153,15,21,0
1663321291.515693,1612.005356,1584,1663321291.016067,910,1611.50573,182,180,27,14,0
1663321291.611822,1612.101485,933,1663321291.201824,1239,1611.691487,147,153,15,21,0
1663321291.517062,1612.006725,168,1663321291.516096,130,1612.005759,26,12,3,2,0
1663321291.521176,1612.010839,1160,1663321291.027764,650,1611.517427,130,120,20,10,0
1663321292.205,1612.694663,933,1663321291.801775,1187,1612.291438,147,153,15,20,0
1663321292.516414,1613.006077,964,1663321292.01648,650,1612.506143,130,132,16,10,0
1663321292.804851,1613.294514,933,1663321292.402354,1239,1612.892017,147,153,15,21,0
1663321292.523166,1613.012829,632,1663321292.516716,390,1613.006379,78,60,11,6,0
1663321292.527064,1613.016727,1160,1663321292.027132,650,1612.516795,130,120,20,10,0
1663321293.521691,1614.011354,1108,1663321293.033582,650,1613.523245,130,120,19,10,0
1663321293.410047,1613.89971,933,1663321293.00317,1187,1613.492833,147,153,15,20,0
1663321293.519088,1614.008751,1856,1663321293.029904,1040,1613.519567,208,192,32,16,0
1663321294.049381,1614.539044,933,1663321293.601859,1239,1614.091522,147,153,15,21,0
1663321294.03225,1614.521913,928,1663321294.012213,520,1614.501876,104,96,16,8,0
1663321294.039462,1614.529125,632,1663321293.565567,325,1614.05523,65,60,11,5,0
1663321294.606561,1615.096224,933,1663321294.201552,1239,1614.691215,147,153,15,21,0
1663321295.203249,1615.692912,933,1663321294.800613,1239,1615.290276,147,153,15,21,0
1663321295.022541,1615.512204,1700,1663321294.525758,1040,1615.015421,208,192,29,16,0
1663321295.026205,1615.515868,1004,1663321294.53243,650,1615.022093,130,120,17,10,0
1663321295.816255,1616.305918,933,1663321295.400394,1239,1615.890057,147,153,15,21,0
1663321295.506617,1615.99628,928,1663321295.505366,520,1615.995029,104,96,16,8,0
1663321295.50739,1615.997053,580,1663321295.506677,325,1615.99634,65,60,10,5,0
1663321296.516894,1617.006557,1236,1663321296.017202,715,1616.506865,143,144,21,11,0
1663321296.409595,1616.899258,933,1663321296.001651,1239,1616.491314,147,153,15,21,0
1663321297.017075,1617.506738,1096,1663321296.517352,650,1617.007015,130,108,19,10,0
1663321296.525201,1617.014864,1160,1663321296.028221,650,1616.517884,130,120,20,10,0
1663321297.056769,1617.546432,933,1663321296.601891,1187,1617.091554,147,153,15,20,0
1663321297.51987,1618.009533,836,1663321297.020012,585,1617.509675,117,108,14,9,0
1663321297.025281,1617.514944,580,1663321297.022483,325,1617.512146,65,60,10,5,0
1663321297.611188,1618.100851,933,1663321297.201003,1239,1617.690666,147,153,15,21,0
1663321298.209066,1618.698729,933,1663321297.801041,1239,1618.290704,147,153,15,21,0
1663321251.412706,1571.902369,121,1663321251.411314,64,1571.900977,12,17,2,1,0
1663321298.015542,1618.505205,1108,1663321297.520385,650,1618.010048,130,120,19,10,0
1663321298.017395,1618.507058,1160,1663321297.523429,650,1618.013092,130,120,20,10,0
1663321298.804821,1619.294484,933,1663321298.401177,1239,1618.89084,147,153,15,21,0
1663321299.015561,1619.505224,1044,1663321298.515753,585,1619.005416,117,108,18,9,0
1663321298.526776,1619.016439,580,1663321298.524543,325,1619.014206,65,60,10,5,0
1663321299.517403,1620.007066,1532,1663321299.017448,910,1619.507111,182,180,26,14,0
1663321299.41088,1619.900543,933,1663321299.005712,1239,1619.495375,147,153,15,21,0
1663321299.560743,1620.050406,52,1663321299.51782,65,1620.007483,13,0,1,1,0
1663321299.526234,1620.015897,1160,1663321299.029494,650,1619.519157,130,120,20,10,0
1663321300.049045,1620.538708,933,1663321299.600935,1187,1620.090598,147,153,15,20,0
1663321300.519469,1621.009132,1224,1663321300.020194,650,1620.509857,130,132,21,10,0
1663321300.527995,1621.017658,928,1663321300.028233,520,1620.517896,104,96,16,8,0
1663321300.603872,1621.093535,933,1663321300.200593,1239,1620.690256,147,153,15,21,0
1663321301.014595,1621.504258,748,1663321300.520252,455,1621.009915,91,72,13,7,0
1663321300.52972,1621.019383,232,1663321300.528422,130,1621.018085,26,24,4,2,0
1663321301.206735,1621.696398,933,1663321300.802433,1239,1621.292096,147,153,15,21,0
1663321301.805568,1622.295231,933,1663321301.401735,1239,1621.891398,147,153,15,21,0
1663321301.520843,1622.010506,1480,1663321301.020869,975,1621.510532,195,180,25,15,0
1663321301.525854,1622.015517,1160,1663321301.030572,650,1621.520235,130,120,20,10,0
1663321302.513362,1623.003025,1108,1663321302.013397,650,1622.50306,130,120,19,10,0
1663321302.072825,1622.562488,476,1663321302.019374,325,1622.509037,65,60,8,5,0
1663321302.418594,1622.908257,933,1663321302.002824,1239,1622.492487,147,153,15,21,0
1663321303.013229,1623.502892,720,1663321302.513426,520,1623.003089,104,96,12,8,0
1663321303.019774,1623.509437,928,1663321302.519954,520,1623.009617,104,96,16,8,0
1663321303.056845,1623.546508,933,1663321302.601574,1239,1623.091237,147,153,15,21,0
1663321244.548769,1565.038432,42,1663321244.54874,42,1565.038403,0,0,1,1,0
1663321303.609728,1624.099391,933,1663321303.201578,1239,1623.691241,147,153,15,21,0
1663321303.512862,1624.002525,1624,1663321303.013874,910,1623.503537,182,168,28,14,0
1663321303.514368,1624.004031,812,1663321303.020017,455,1623.50968,91,84,14,7,0
1663321304.206902,1624.696565,933,1663321303.801161,1239,1624.290824,147,153,15,21,0
1663321304.0065,1624.496163,928,1663321304.004641,520,1624.494304,104,96,16,8,0
1663321304.007097,1624.49676,580,1663321304.006549,325,1624.496212,65,60,10,5,0
1663321304.853367,1625.34303,933,1663321304.40277,1187,1624.892433,147,153,15,20,0
1663321304.517351,1625.007014,928,1663321304.511,520,1625.000663,104,96,16,8,0
1663321304.52198,1625.011643,580,1663321304.517606,325,1625.007269,65,60,10,5,0
1663321305.019642,1625.509305,928,1663321305.012499,520,1625.502162,104,96,16,8,0
1663321305.520044,1626.009707,812,1663321305.020064,455,1625.509727,91,84,14,7,0
1663321305.412418,1625.902081,933,1663321305.001447,1239,1625.49111,147,153,15,21,0
1663321305.561721,1626.051384,928,1663321305.513443,520,1626.003106,104,96,16,8,0
1663321305.565616,1626.055279,296,1663321305.520386,195,1626.010049,39,36,5,3,0
1663321306.064883,1626.554546,933,1663321305.600692,1239,1626.090355,147,153,15,21,0
1663321282.450182,1602.939845,121,1663321282.449176,64,1602.938839,12,17,2,1,0
1663321306.029358,1626.519021,928,1663321306.017185,520,1626.506848,104,96,16,8,0
1663321306.613598,1627.103261,933,1663321306.200934,1239,1626.690597,147,153,15,21,0
1663321306.523807,1627.01347,928,1663321306.519901,520,1627.009564,104,96,16,8,0
1663321306.528367,1627.01803,1160,1663321306.029588,650,1626.519251,130,120,20,10,0
1663321307.206242,1627.695905,933,1663321306.801245,1239,1627.290908,147,153,15,21,0
1663321307.809241,1628.298904,933,1663321307.401593,1239,1627.891256,147,153,15,21,0
1663321307.516554,1628.006217,1856,1663321307.021541,1040,1627.511204,208,192,32,16,0
1663321307.519591,1628.009254,1160,1663321307.028808,650,1627.518471,130,120,20,10,0
1663321308.068792,1628.558455,616,1663321308.014931,520,1628.504594,104,96,10,8,0
1663321308.031548,1628.521211,580,1663321308.029221,325,1628.518884,65,60,10,5,0
1663321308.414941,1628.904604,933,1663321308.002656,1239,1628.492319,147,153,15,21,0
1663321309.021156,1629.510819,1276,1663321308.521562,715,1629.011225,143,132,22,11,0
1663321309.030436,1629.520099,888,1663321308.530611,520,1629.020274,104,108,15,8,0
1663321309.06476,1629.554423,933,1663321308.601642,1187,1629.091305,147,153,15,20,0
1663321309.606199,1630.095862,933,1663321309.201541,1239,1629.691204,147,153,15,21,0
1663321309.51849,1630.008153,1508,1663321309.022828,845,1629.512491,169,156,26,13,0
1663321309.526695,1630.016358,696,1663321309.030711,455,1629.520374,91,72,12,7,0
1663321310.209156,1630.698819,933,1663321309.801383,1239,1630.291046,147,153,15,21,0
1663321310.807902,1631.297565,933,1663321310.401545,1239,1630.891208,147,153,15,21,0
1663321310.512201,1631.001864,1856,1663321310.018067,1040,1630.50773,208,192,32,16,0
1663321310.515973,1631.005636,1160,1663321310.026571,650,1630.516234,130,120,20,10,0
1663321311.064746,1631.554409,720,1663321311.015129,520,1631.504792,104,96,12,8,0
1663321311.072882,1631.562545,476,1663321311.0214,325,1631.511063,65,60,8,5,0
1663321311.412313,1631.901976,933,1663321311.00206,1239,1631.491723,147,153,15,21,0
1663321312.01796,1632.507623,1108,1663321311.518705,585,1632.008368,117,120,19,9,0
1663321311.528489,1632.018152,580,1663321311.525771,325,1632.015434,65,60,10,5,0
1663321312.026227,1632.51589,933,1663321311.601496,1239,1632.091159,147,153,15,21,0
1663321312.608956,1633.098619,933,1663321312.201852,1239,1632.691515,147,153,15,21,0
1663321312.521688,1633.011351,1364,1663321312.024014,975,1632.513677,195,168,23,15,0
1663321312.523061,1633.012724,1160,1663321312.032166,650,1632.521829,130,120,20,10,0
1663321313.205961,1633.695624,933,1663321312.801293,1187,1633.290956,147,153,15,20,0
1663321313.511124,1634.000787,1044,1663321313.01119,585,1633.500853,117,108,18,9,0
1663321313.022523,1633.512186,580,1663321313.016009,325,1633.505672,65,60,10,5,0
1663321313.805627,1634.29529,933,1663321313.40087,1239,1633.890533,147,153,15,21,0
1663321313.565974,1634.055637,812,1663321313.511518,455,1634.001181,91,84,14,7,0
1663321314.024161,1634.513824,644,1663321313.524841,325,1634.014504,65,72,11,5,0
1663321314.512742,1635.002405,1160,1663321314.013115,650,1634.502778,130,120,20,10,0
1663321314.408253,1634.897916,933,1663321314.00135,1239,1634.491013,147,153,15,21,0
1663321314.519335,1635.008998,696,1663321314.51326,390,1635.002923,78,72,12,6,0
1663321314.523726,1635.013389,1096,1663321314.024972,650,1634.514635,130,108,19,10,0
1663321315.023168,1635.512831,933,1663321314.601143,1239,1635.090806,147,153,15,21,0
1663321298.471459,1618.961122,121,1663321298.469407,64,1618.95907,12,17,2,1,0
1663321315.521935,1636.011598,1108,1663321315.023239,650,1635.512902,130,120,19,10,0
1663321315.610675,1636.100338,933,1663321315.201006,1187,1635.690669,147,153,15,20,0
1663321315.517139,1636.006802,1856,1663321315.018404,1040,1635.508067,208,192,32,16,0
1663321316.206679,1636.696342,933,1663321315.801836,1187,1636.291499,147,153,15,20,0
1663321316.510616,1637.000279,992,1663321316.010645,585,1636.500308,117,108,17,9,0
1663321316.031731,1636.521394,632,1663321315.565496,325,1636.055159,65,60,11,5,0
1663321316.814676,1637.304339,933,1663321316.400427,1239,1636.89009,147,153,15,21,0
1663321317.010722,1637.500385,876,1663321316.510738,520,1637.000401,104,96,15,8,0
1663321316.527226,1637.016889,580,1663321316.521465,325,1637.011128,65,60,10,5,0
1663321317.022673,1637.512336,864,1663321317.01076,455,1637.500423,91,84,15,7,0
1663321317.030444,1637.520107,580,1663321317.022999,325,1637.512662,65,60,10,5,0
1663321317.409099,1637.898762,933,1663321317.0024,1239,1637.492063,147,153,15,21,0
1663321317.56527,1638.054933,720,1663321317.512303,520,1638.001966,104,96,12,8,0
1663321317.527766,1638.017429,580,1663321317.52467,325,1638.014333,65,60,10,5,0
1663321318.043078,1638.532741,933,1663321317.601057,1239,1638.09072,147,153,15,21,0
1663321318.61492,1639.104583,933,1663321318.201016,1239,1638.690679,147,153,15,21,0
1663321318.519101,1639.008764,1856,1663321318.020993,1040,1638.510656,208,192,32,16,0
1663321318.524726,1639.014389,1004,1663321318.029137,650,1638.5188,130,120,17,10,0
1663321319.209321,1639.698984,933,1663321318.801449,1239,1639.291112,147,153,15,21,0
1663321319.514691,1640.004354,1276,1663321319.015021,715,1639.504684,143,132,22,11,0
1663321319.804776,1640.294439,933,1663321319.40044,1239,1639.890103,147,153,15,21,0
1663321319.560647,1640.05031,528,1663321319.515058,325,1640.004721,65,60,9,5,0
1663321319.525022,1640.014685,1160,1663321319.028765,650,1639.518428,130,120,20,10,0
1663321320.021893,1640.511556,928,1663321320.018521,520,1640.508184,104,96,16,8,0
1663321320.022976,1640.512639,580,1663321320.021995,325,1640.511658,65,60,10,5,0
1663321320.410663,1640.900326,933,1663321319.999999,1187,1640.489662,147,153,15,20,0
1663321321.01222,1641.501883,933,1663321320.601361,1239,1641.091024,147,153,15,21,0
1663321321.026814,1641.516477,1856,1663321320.532593,1040,1641.022256,208,192,32,16,0
1663321321.029482,1641.519145,1160,1663321320.53955,650,1641.029213,130,120,20,10,0
1663321321.606853,1642.096516,933,1663321321.201701,1239,1641.691364,147,153,15,21,0
1663321321.568954,1642.058617,616,1663321321.511865,520,1642.001528,104,96,10,8,0
1663321322.025032,1642.514695,1108,1663321321.525217,585,1642.01488,117,120,19,9,0
1663321322.204661,1642.694324,933,1663321321.802073,1239,1642.291736,147,153,15,21,0
1663321322.019954,1642.509617,928,1663321322.012743,520,1642.502406,104,96,16,8,0
1663321322.026722,1642.516385,52,1663321322.026542,65,1642.516205,13,0,1,1,0
1663321322.849636,1643.339299,933,1663321322.401554,1239,1642.891217,147,153,15,21,0
1663321323.029084,1643.518747,1340,1663321322.529813,715,1643.019476,143,144,23,11,0
1663321323.038485,1643.528148,1160,1663321322.54175,650,1643.031413,130,120,20,10,0
1663321323.525089,1644.014752,1184,1663321323.029903,845,1643.519566,169,144,20,13,0
1663321323.40646,1643.896123,933,1663321323.001395,1239,1643.491058,147,153,15,21,0
1663321323.573227,1644.06289,580,1663321323.526165,325,1644.015828,65,60,10,5,0
1663321324.033718,1644.523381,824,1663321323.568822,520,1644.058485,104,96,14,8,0
1663321324.007951,1644.497614,933,1663321323.601042,1239,1644.090705,147,153,15,21,0
1663321324.606195,1645.095858,933,1663321324.201755,1187,1644.691418,147,153,15,20,0
1663321324.523127,1645.01279,980,1663321324.077079,520,1644.566742,104,96,17,8,0
1663321324.527633,1645.017296,1160,1663321324.034215,650,1644.523878,130,120,20,10,0
1663321325.248817,1645.73848,933,1663321324.801122,1239,1645.290785,147,153,15,21,0
1663321325.519372,1646.009035,1804,1663321325.019489,975,1645.509152,195,192,31,15,0
1663321325.523111,1646.012774,1004,1663321325.030725,650,1645.520388,130,120,17,10,0
1663321325.805029,1646.294692,933,1663321325.402647,1239,1645.89231,147,153,15,21,0
1663321326.017432,1646.507095,980,1663321325.519622,585,1646.009285,117,96,17,9,0
1663321326.021716,1646.511379,632,1663321325.564842,325,1646.054505,65,60,11,5,0
1663321326.453875,1646.943538,933,1663321326.001507,1239,1646.49117,147,153,15,21,0
1663321326.517014,1647.006677,928,1663321326.508841,520,1646.998504,104,96,16,8,0
1663321326.524085,1647.013748,580,1663321326.517343,325,1647.007006,65,60,10,5,0
1663321327.00894,1647.498603,933,1663321326.602691,1239,1647.092354,147,153,15,21,0
1663321315.498208,1635.987871,121,1663321315.497263,64,1635.986926,12,17,2,1,0
1663321327.527834,1648.017497,1028,1663321327.028454,715,1647.518117,143,144,17,11,0
1663321327.657315,1648.146978,933,1663321327.201402,1187,1647.691065,147,153,15,20,0
1663321327.536165,1648.025828,1160,1663321327.036869,650,1647.526532,130,120,20,10,0
1663321328.209454,1648.699117,933,1663321327.801411,1239,1648.291074,147,153,15,21,0
1663321328.018956,1648.508619,1444,1663321327.528454,845,1648.018117,169,144,25,13,0
1663321328.518984,1649.008647,760,1663321328.019157,390,1648.50882,78,84,13,6,0
